Account ID,Date of Creation,# Zaps,Plan Type,Average tasks used past 90-days,Filters,Formatter,Chrome Extension,Paths,Salesforce,Dropbox,Google Sheets,Code by Zapier,Webhooks,OpenAI/ChatGPT
1182870,2021-04-17,12,Starter,900,1,1,0,0,1,1,1,1,0,1
1613728,2018-05-09,14,Starter,389,1,1,1,0,0,0,1,1,1,1
1000453,2018-04-03,147,Company,44337,1,1,1,0,1,1,1,1,0,0
214333,2023-02-13,6,Starter,531,1,1,1,0,1,1,0,0,1,1
1987229,2018-02-07,22,Pro,3254,1,0,1,1,1,1,1,0,0,1
1204301,2022-07-03,8,Starter,1114,1,0,1,0,1,0,1,1,1,1
1010656,2019-10-03,37,Pro,4218,1,1,0,1,0,1,1,0,1,1
1598526,2017-05-24,17,Starter,380,1,1,0,0,1,1,1,1,1,0
298264,2021-11-19,18,Starter,159,0,1,1,0,1,1,1,0,1,1
170014,2022-05-17,40,Pro,230,1,1,1,0,0,0,1,1,1,1
444325,2018-12-21,99,Teams,27537,0,1,0,0,1,1,1,1,1,1
2326504,2019-03-10,15,Starter,1405,1,1,1,0,1,0,1,1,1,0
1684089,2021-02-11,46,Pro,284,0,1,1,1,0,1,0,1,1,1
1233829,2018-03-07,60,Pro,2137,0,0,1,1,1,1,1,1,1,0
553139,2021-06-12,5,Starter,577,1,1,1,0,0,1,0,1,1,1
1353552,2019-02-19,29,Pro,3621,0,1,0,1,0,1,1,1,1,1
749255,2020-03-28,54,Pro,4618,0,1,1,1,1,0,1,1,0,1
2241103,2019-08-06,17,Starter,458,0,1,1,0,1,0,1,1,1,1
2795034,2023-01-26,16,Pro,295,1,0,1,1,1,0,1,1,0,1
2952759,2021-04-04,279,Company,6112,1,0,0,1,1,1,1,1,1,0
1457686,2017-07-04,19,Starter,396,0,1,1,0,1,1,1,1,0,1
1891628,2023-01-14,232,Teams,38490,0,1,1,1,1,1,0,1,0,1
2210371,2018-09-03,15,Starter,668,1,0,1,0,0,1,1,1,1,1
844730,2020-03-15,35,Pro,1772,0,1,1,0,1,1,1,1,0,1
1086044,2017-04-17,19,Pro,3450,0,1,1,1,1,0,0,1,1,1
840438,2021-06-14,42,Teams,25875,0,1,0,1,1,0,1,1,1,1
200659,2022-04-14,14,Starter,526,1,0,1,0,1,1,1,0,1,1
239662,2022-02-02,5,Starter,1392,1,1,1,0,1,0,1,1,0,1
171308,2018-10-20,31,Pro,4217,1,0,0,1,1,1,0,1,1,1
2411755,2019-11-23,15,Starter,1387,0,1,1,0,1,1,1,1,0,1
796740,2018-09-01,30,Pro,2531,1,1,1,1,1,0,0,1,0,1
325193,2020-03-28,10,Starter,235,1,1,1,0,0,1,1,1,1,0
457892,2021-12-10,104,Company,26684,1,1,1,1,1,1,0,0,0,1
903678,2018-06-23,55,Pro,4158,1,1,1,1,1,0,0,1,0,1
1903436,2020-06-18,6,Starter,1413,0,0,1,0,1,1,1,1,1,1
1928570,2021-11-26,5,Starter,1018,1,0,1,0,1,1,1,1,0,1
496462,2018-06-30,16,Pro,2508,0,1,1,1,0,1,0,1,1,1
618144,2022-03-28,1,Pro,878,1,0,1,0,1,0,1,1,1,1
2055050,2023-03-13,17,Starter,459,1,0,1,0,1,1,1,1,0,1
756301,2018-01-28,35,Pro,4873,1,1,1,1,1,1,0,0,1,0
2685888,2019-05-14,12,Pro,3012,1,1,0,1,1,1,0,1,0,1
1007520,2019-09-22,10,Pro,2457,0,1,1,0,1,1,1,0,1,1
2625915,2021-10-06,16,Starter,1199,0,1,1,0,1,1,1,0,1,1
1773666,2019-08-24,224,Teams,22844,1,1,1,1,1,0,1,0,0,1
634503,2020-06-21,56,Pro,1401,1,1,1,0,1,0,1,1,1,0
1472921,2022-12-27,41,Pro,3942,1,1,1,0,1,0,1,1,0,1
1092614,2019-08-18,8,Starter,639,1,1,1,0,0,1,0,1,1,1
640749,2022-02-12,179,Teams,28042,1,1,0,1,1,0,1,1,1,0
1926131,2021-10-22,125,Teams,27955,0,1,1,1,1,0,0,1,1,1
1334010,2021-07-21,13,Starter,400,1,1,0,0,1,1,1,0,1,1
1484110,2019-03-21,47,Pro,123,1,0,1,1,1,1,1,1,0,0
2602611,2017-06-06,182,Teams,4374,1,1,1,1,1,1,0,0,0,1
2446787,2021-08-17,6,Starter,700,0,1,1,0,1,1,1,1,0,1
965486,2019-06-17,8,Pro,4835,1,1,0,1,1,1,1,0,0,1
2350880,2020-03-27,101,Company,22654,1,1,1,0,1,0,0,1,1,1
1551282,2023-01-21,16,Starter,1218,1,1,0,0,1,1,1,1,0,1
1784133,2021-07-06,2,Starter,1355,1,1,1,0,0,1,0,1,1,1
854210,2017-07-16,59,Pro,940,1,1,0,0,0,1,1,1,1,1
2056331,2022-04-28,45,Pro,1334,1,0,1,0,1,1,1,0,1,1
437724,2020-05-20,45,Pro,1964,1,1,0,1,1,1,1,0,1,0
1784326,2022-08-09,33,Pro,1387,1,1,1,1,1,1,0,1,0,0
2153263,2017-05-26,16,Starter,1131,1,1,1,0,1,1,0,1,0,1
519902,2017-02-27,13,Starter,1057,1,1,1,0,0,1,1,1,0,1
525267,2018-11-05,216,Company,47809,0,0,1,1,1,1,1,1,1,0
2956305,2017-06-22,7,Starter,784,1,1,1,0,1,0,0,1,1,1
2959401,2020-07-28,10,Pro,3507,1,0,1,1,1,1,1,0,0,1
279944,2022-06-02,205,Teams,34964,1,0,0,1,0,1,1,1,1,1
2357864,2018-05-10,59,Pro,2527,0,0,1,1,1,1,1,1,1,0
2356495,2017-09-07,233,Teams,13274,1,1,1,0,1,1,1,0,0,1
1573070,2022-01-07,2,Starter,686,0,1,1,0,1,1,1,1,0,1
2400137,2017-12-28,53,Pro,1409,1,0,1,1,0,0,1,1,1,1
2718702,2022-06-08,35,Pro,505,1,1,0,1,0,1,1,1,1,0
144414,2021-07-30,14,Starter,972,0,1,0,0,1,1,1,1,1,1
2761258,2018-09-04,57,Pro,4702,0,1,1,1,1,0,0,1,1,1
2712954,2020-05-27,18,Starter,762,1,1,1,0,1,1,1,1,0,0
2471790,2017-06-03,6,Pro,3192,1,0,1,1,1,0,0,1,1,1
275711,2018-10-20,20,Pro,301,0,1,1,1,1,1,0,0,1,1
451192,2017-05-09,13,Starter,874,1,1,0,0,1,1,1,1,1,0
1995595,2018-05-11,22,Pro,1926,0,1,0,1,1,1,1,0,1,1
2479520,2021-06-28,19,Starter,1189,0,1,1,0,1,1,1,1,1,0
2414834,2019-01-25,67,Teams,23746,1,1,0,1,1,1,0,1,1,0
2313106,2019-07-27,61,Company,20189,1,1,1,1,1,1,0,0,1,0
269658,2017-08-08,20,Starter,1088,1,1,1,0,1,1,0,1,0,1
948226,2021-07-17,21,Pro,2235,1,0,1,1,1,1,1,0,0,1
2952798,2018-12-11,11,Starter,375,0,1,1,0,1,1,1,0,1,1
2756888,2021-08-05,201,Teams,44339,0,1,1,1,1,1,1,0,0,1
2767197,2019-11-10,3,Pro,23,0,1,1,1,0,1,1,0,1,1
1500073,2020-06-03,8,Starter,272,1,1,1,0,1,0,1,1,0,1
1666764,2019-08-27,7,Teams,38203,1,0,1,1,1,0,1,1,1,0
387325,2017-12-26,9,Starter,584,1,0,1,0,1,1,1,1,0,1
1258711,2022-08-31,121,Teams,21162,1,0,1,1,1,0,1,1,0,1
1218903,2022-08-17,7,Starter,252,1,1,1,0,0,1,1,0,1,1
1806841,2021-05-10,8,Starter,87,1,1,1,0,1,0,1,0,1,1
1432042,2017-12-11,154,Teams,16471,1,0,1,1,0,1,1,1,0,1
1372186,2023-04-02,209,Company,6955,1,1,1,1,1,1,0,1,0,0
154000,2018-12-27,14,Starter,593,1,1,1,0,1,1,1,0,0,1
2576577,2018-07-20,32,Pro,3813,1,1,1,1,0,0,0,1,1,1
159218,2020-05-30,37,Pro,64,1,0,0,1,0,1,1,1,1,1
406788,2020-01-05,243,Teams,44413,1,0,1,1,0,1,1,1,0,1
1082269,2017-04-24,27,Teams,42138,1,0,1,1,1,1,0,1,0,1
2412493,2021-09-11,16,Starter,1488,1,1,0,0,1,0,1,1,1,1
1986869,2022-05-16,24,Pro,1772,1,1,0,1,0,0,1,1,1,1
850949,2023-03-26,47,Pro,3097,1,1,1,0,1,1,0,1,0,1
2803732,2017-06-27,13,Company,6191,1,1,1,0,1,1,1,0,0,1
247887,2021-01-13,66,Teams,16406,1,1,1,1,1,0,0,0,1,1
1921425,2019-06-29,31,Pro,4495,0,1,1,1,1,0,1,1,0,1
1657699,2019-10-31,15,Starter,258,1,1,1,0,1,1,0,1,1,0
848463,2022-02-10,29,Teams,7666,1,1,0,1,1,1,0,0,1,1
507900,2018-10-14,37,Pro,225,1,1,0,0,1,0,1,1,1,1
253438,2018-03-24,57,Pro,4329,1,0,1,0,0,1,1,1,1,1
931016,2020-03-31,51,Pro,573,1,1,1,0,1,0,1,1,0,1
2420413,2019-12-09,278,Teams,21079,0,1,1,1,0,1,1,1,1,0
757202,2021-12-26,23,Pro,147,1,1,0,0,1,1,1,1,0,1
842761,2020-03-20,1,Starter,55,0,1,1,0,1,1,1,0,1,1
1285148,2021-07-30,60,Pro,2907,0,1,1,1,0,1,1,0,1,1
2145400,2019-06-27,5,Starter,182,1,1,1,0,1,0,1,1,1,0
2816118,2020-08-22,2,Pro,529,0,1,0,1,0,1,1,1,1,1
1451745,2020-05-13,14,Starter,1296,1,1,1,0,1,1,0,0,1,1
1748032,2020-08-07,12,Starter,730,1,0,1,0,1,0,1,1,1,1
576868,2023-02-26,84,Teams,9596,1,1,0,1,1,1,1,1,0,0
439611,2021-11-13,250,Teams,935,1,1,0,0,1,1,1,1,1,0
152242,2017-07-26,20,Starter,1403,1,1,0,0,1,1,0,1,1,1
2204644,2017-11-27,11,Pro,3013,0,1,1,1,1,1,1,0,0,1
1607096,2021-05-23,5,Starter,112,1,1,1,0,1,1,1,0,0,1
1420155,2021-10-27,10,Pro,3925,1,1,0,1,0,0,1,1,1,1
2718258,2017-01-16,110,Teams,48887,1,1,1,0,1,0,1,1,0,1
2951103,2018-03-01,17,Starter,1386,1,1,0,0,1,1,1,1,1,0
2761627,2017-10-04,5,Starter,1163,1,0,1,0,1,1,1,0,1,1
2261916,2022-06-04,14,Starter,1479,1,0,1,0,1,1,1,0,1,1
2852330,2019-07-27,15,Starter,1261,1,1,0,0,1,1,0,1,1,1
1792943,2020-10-19,5,Starter,460,1,0,1,0,1,0,1,1,1,1
1165397,2023-04-11,13,Starter,540,1,1,1,0,1,1,1,0,1,0
265550,2017-07-31,13,Starter,329,1,1,1,0,1,1,0,1,0,1
1827586,2017-09-23,6,Starter,21,1,1,0,0,1,0,1,1,1,1
396550,2020-01-25,20,Pro,1253,0,1,1,0,0,1,1,1,1,1
1266381,2021-09-05,41,Pro,1613,0,1,1,1,0,1,1,0,1,1
1460667,2021-03-07,15,Starter,1232,1,1,1,0,1,1,1,0,0,1
782507,2019-09-01,69,Teams,11914,0,1,1,0,1,0,1,1,1,1
2833370,2022-06-09,30,Teams,14195,1,0,1,0,1,1,1,1,0,1
304918,2022-12-26,7,Starter,786,1,1,1,0,1,0,0,1,1,1
828573,2021-04-19,139,Company,47871,1,1,1,1,1,0,0,0,1,1
610445,2017-11-16,15,Starter,631,1,0,1,0,1,1,1,0,1,1
2731807,2020-01-13,126,Teams,5446,1,0,1,0,1,1,1,1,1,0
2307420,2019-08-19,19,Starter,55,1,1,1,0,1,1,0,1,0,1
330185,2017-09-13,19,Starter,606,0,1,1,0,1,1,0,1,1,1
239255,2017-06-12,7,Starter,635,1,1,1,0,1,0,1,0,1,1
1025511,2017-12-09,148,Teams,28896,0,0,1,1,1,1,1,0,1,1
2849464,2020-01-07,5,Starter,671,0,1,1,0,0,1,1,1,1,1
2493586,2023-03-31,47,Pro,325,1,0,1,0,1,1,0,1,1,1
1885373,2022-02-14,59,Pro,1151,0,1,1,0,1,1,0,1,1,1
1014998,2020-12-21,37,Pro,369,1,0,0,1,0,1,1,1,1,1
2714481,2021-08-29,36,Pro,2868,0,1,1,1,1,0,1,0,1,1
2458845,2022-05-08,208,Company,49733,1,1,0,1,1,1,0,1,1,0
1217494,2023-04-04,11,Starter,634,1,1,0,0,1,1,1,1,1,0
243270,2021-11-15,5,Starter,459,1,1,1,0,0,1,1,1,0,1
1279646,2020-02-06,151,Teams,12397,0,1,1,0,1,0,1,1,1,1
576402,2022-11-07,35,Pro,3586,1,0,1,1,1,0,1,0,1,1
2204430,2022-04-12,6,Starter,1076,1,1,1,0,0,1,1,1,1,0
558528,2019-08-15,59,Pro,4477,1,1,1,1,0,0,0,1,1,1
967170,2017-01-08,15,Starter,167,1,1,1,0,1,1,0,1,0,1
319293,2022-10-16,41,Pro,1828,1,0,1,1,0,1,1,0,1,1
2865832,2020-12-26,11,Starter,351,1,1,1,0,1,0,1,0,1,1
975428,2021-02-26,41,Pro,4261,0,1,0,1,1,0,1,1,1,1
1066861,2021-05-13,6,Starter,395,1,1,1,0,0,1,0,1,1,1
1990866,2021-08-08,15,Starter,559,1,0,0,0,1,1,1,1,1,1
2982183,2022-09-26,8,Pro,2527,1,1,1,1,1,1,1,0,0,0
553137,2022-08-23,46,Pro,2455,1,1,0,1,1,1,0,1,0,1
2295897,2019-04-15,98,Teams,28090,1,1,0,1,1,1,1,0,1,0
2597034,2021-06-23,88,Teams,30598,1,0,1,1,1,1,1,0,0,1
1310920,2019-03-03,57,Pro,2539,1,1,0,1,1,1,1,0,0,1
964460,2017-08-28,159,Teams,27755,1,1,1,0,1,1,1,0,1,0
1078170,2017-01-23,25,Pro,1508,1,0,1,1,0,1,1,1,1,0
1857070,2017-03-15,10,Pro,1524,1,1,0,0,1,1,0,1,1,1
2986110,2020-09-13,32,Pro,2877,1,1,0,1,1,1,1,0,1,0
918693,2019-06-04,5,Starter,1477,1,1,1,0,0,1,1,1,1,0
866619,2017-11-19,213,Teams,1133,0,1,1,1,1,1,0,1,0,1
2192119,2020-05-24,57,Pro,1154,0,1,1,0,1,0,1,1,1,1
2697436,2020-01-30,17,Starter,125,1,1,1,0,1,0,1,1,1,0
1817167,2021-05-21,33,Pro,1546,1,1,1,1,0,1,1,0,0,1
1086103,2023-03-14,29,Teams,41908,0,0,1,0,1,1,1,1,1,1
309078,2020-12-16,60,Pro,4628,1,1,0,1,1,1,1,0,1,0
189592,2022-05-14,7,Starter,1180,0,0,1,0,1,1,1,1,1,1
1937665,2018-06-03,157,Teams,4951,1,0,0,1,1,1,0,1,1,1
986429,2022-04-18,4,Starter,557,1,1,1,0,0,1,0,1,1,1
2281159,2020-11-15,5,Pro,2522,0,1,1,0,1,1,0,1,1,1
2134737,2018-09-08,2,Starter,1424,1,1,1,0,1,0,0,1,1,1
416991,2017-05-29,26,Pro,3626,1,1,1,1,0,1,1,1,0,0
1951237,2020-10-07,21,Pro,3432,1,0,1,0,1,1,1,1,1,0
1136720,2017-09-07,9,Starter,682,0,1,1,0,0,1,1,1,1,1
2729777,2020-08-23,50,Pro,3302,0,1,0,1,1,1,1,0,1,1
1340852,2021-10-10,132,Teams,38282,0,1,1,1,0,1,1,0,1,1
2282925,2017-04-19,9,Starter,598,0,0,1,0,1,1,1,1,1,1
1910932,2020-12-02,20,Starter,129,1,1,0,0,0,1,1,1,1,1
498741,2022-09-30,3,Starter,1277,1,1,0,0,1,1,0,1,1,1
2307122,2020-09-11,39,Pro,4541,1,0,1,0,1,1,0,1,1,1
2384823,2019-04-07,12,Starter,902,1,1,0,0,1,1,1,1,1,0
1477158,2022-04-13,18,Starter,327,1,1,1,0,0,0,1,1,1,1
213703,2019-08-09,12,Starter,757,1,1,0,0,1,1,1,1,1,0
1222319,2020-09-12,37,Teams,47990,1,1,0,0,1,0,1,1,1,1
2787776,2020-09-26,8,Starter,687,0,1,1,0,0,1,1,1,1,1
1606007,2017-06-12,58,Pro,140,0,0,1,0,1,1,1,1,1,1
694924,2019-11-01,9,Starter,855,0,1,0,0,1,1,1,1,1,1
2232914,2017-07-04,12,Pro,837,1,1,1,0,0,1,1,1,0,1
2372235,2019-04-13,43,Pro,3546,0,0,1,0,1,1,1,1,1,1
1683551,2021-08-03,14,Starter,1161,1,1,1,0,1,0,1,0,1,1
352735,2023-01-12,257,Teams,24344,1,1,1,0,1,0,1,1,1,0
633932,2022-12-31,249,Company,11141,1,1,1,1,1,0,1,1,0,0
641361,2017-07-26,1,Pro,1344,1,0,1,1,1,1,0,1,0,1
567193,2017-12-14,286,Teams,28947,1,0,0,1,1,1,1,1,1,0
1132611,2017-06-22,3,Pro,1743,1,1,1,1,1,0,0,1,0,1
886122,2019-03-11,55,Pro,816,0,0,1,1,1,0,1,1,1,1
2057792,2017-03-05,60,Pro,2484,0,1,1,1,0,1,1,0,1,1
1230076,2019-02-04,2,Pro,2793,1,0,0,1,1,1,1,1,1,0
1920108,2020-07-27,36,Pro,179,1,1,0,0,1,1,0,1,1,1
2389611,2019-09-28,280,Teams,13559,1,1,0,1,1,1,1,0,0,1
2585375,2018-11-21,39,Pro,4846,0,1,1,1,1,1,1,0,0,1
936121,2020-04-18,13,Pro,3793,1,0,1,1,0,1,0,1,1,1
1022322,2023-02-09,4,Starter,185,0,1,1,0,0,1,1,1,1,1
1514471,2017-08-17,14,Starter,65,0,1,0,0,1,1,1,1,1,1
1503330,2017-05-21,12,Starter,1245,0,1,1,0,1,1,0,1,1,1
219555,2021-05-23,31,Pro,839,1,1,0,1,1,1,1,0,1,0
1879939,2018-11-18,149,Teams,663,0,1,1,0,0,1,1,1,1,1
240040,2022-10-27,47,Pro,4473,1,1,1,1,1,0,1,0,1,0
2408796,2017-02-18,19,Pro,3657,1,1,1,0,1,1,1,0,0,1
1840153,2019-11-30,5,Starter,606,0,1,1,0,1,1,1,1,1,0
375447,2023-04-07,18,Starter,965,1,0,1,0,1,0,1,1,1,1
1741255,2017-07-10,53,Pro,2010,0,0,1,1,1,1,1,0,1,1
960713,2018-03-19,40,Pro,873,1,1,1,1,0,1,0,1,0,1
2272968,2018-06-20,12,Pro,3169,1,1,1,1,0,1,0,0,1,1
442048,2018-11-04,40,Pro,2,1,0,1,1,1,1,0,1,0,1
2270623,2019-12-21,35,Pro,1505,1,1,1,0,1,1,1,0,0,1
1349753,2017-04-06,66,Teams,3355,0,1,1,0,0,1,1,1,1,1
2543343,2021-12-10,54,Pro,1978,1,1,1,1,1,0,1,0,0,1
976761,2018-01-04,3,Pro,3407,1,1,1,0,1,1,1,1,0,0
1878617,2018-03-01,3,Starter,149,0,1,1,0,1,1,1,1,1,0
563498,2019-07-27,11,Starter,1149,0,1,1,0,1,1,0,1,1,1
2624243,2022-06-24,14,Starter,286,1,1,1,0,1,0,1,0,1,1
337664,2019-04-22,20,Pro,738,1,0,1,1,0,1,0,1,1,1
673200,2017-03-27,13,Starter,629,1,1,0,0,1,1,0,1,1,1
1652916,2021-09-09,110,Teams,39443,1,1,1,0,1,1,0,0,1,1
1695238,2017-05-16,40,Pro,2963,1,0,0,0,1,1,1,1,1,1
2496223,2018-05-10,27,Teams,4710,1,1,1,1,1,1,0,0,0,1
1122776,2019-03-20,11,Starter,659,0,0,1,0,1,1,1,1,1,1
105911,2019-08-31,142,Teams,34788,1,1,1,1,1,1,0,0,1,0
2653642,2019-02-03,28,Pro,3763,1,1,1,0,1,1,1,0,1,0
869917,2019-06-06,26,Pro,1246,0,1,1,1,0,0,1,1,1,1
1330779,2021-11-26,178,Teams,29088,1,1,1,0,1,0,1,1,1,0
1840501,2020-12-19,1,Pro,2328,0,1,1,1,0,0,1,1,1,1
2553321,2017-11-17,17,Starter,912,1,0,1,0,1,1,1,0,1,1
2506632,2018-08-10,30,Pro,2569,1,0,1,0,0,1,1,1,1,1
2095660,2022-11-07,4,Starter,434,1,1,1,0,1,0,1,1,0,1
112259,2021-07-31,27,Pro,499,1,1,1,1,1,1,0,1,0,0
868617,2019-11-30,46,Pro,1637,1,0,1,0,1,1,1,1,1,0
344553,2018-09-06,6,Starter,1008,1,1,1,0,0,1,1,1,1,0
707907,2022-11-13,15,Starter,834,1,1,1,0,0,1,1,1,1,0
1173384,2019-11-26,1,Starter,1212,1,1,1,0,0,1,1,1,0,1
2070404,2019-05-04,45,Pro,2799,0,1,1,1,0,0,1,1,1,1
2230129,2020-03-25,34,Pro,3959,0,0,1,0,1,1,1,1,1,1
2993861,2017-02-14,52,Teams,24088,0,1,0,1,1,1,1,1,1,0
451981,2020-09-14,26,Pro,84,0,1,1,0,1,0,1,1,1,1
1891293,2022-12-23,15,Starter,313,1,0,1,0,0,1,1,1,1,1
2187072,2019-01-17,10,Starter,317,0,1,0,0,1,1,1,1,1,1
1773588,2020-04-02,288,Company,6013,1,1,0,0,1,1,1,1,1,0
829250,2017-04-12,7,Starter,667,1,1,1,0,0,1,1,1,0,1
2108535,2019-01-15,27,Pro,2160,1,0,1,1,0,1,1,1,0,1
1091559,2020-08-03,26,Pro,1497,1,0,1,1,0,1,1,1,0,1
1555105,2018-10-10,18,Pro,3362,1,1,1,1,0,0,1,1,0,1
1413192,2016-12-31,262,Teams,46135,1,1,1,1,1,0,0,1,0,1
2828234,2020-10-13,232,Teams,38985,0,1,1,1,1,0,1,1,0,1
990176,2017-10-22,3,Starter,1096,1,0,1,0,1,1,0,1,1,1
1110961,2017-07-23,55,Pro,4828,0,1,1,0,1,1,0,1,1,1
1053388,2021-07-26,5,Pro,1011,0,0,1,1,1,1,1,1,1,0
170830,2018-12-15,16,Starter,790,0,1,1,0,1,1,1,0,1,1
2578121,2017-07-14,58,Pro,1306,0,1,1,1,1,0,1,1,1,0
645010,2019-09-15,122,Teams,4360,1,1,0,1,1,0,1,1,0,1
2196556,2018-09-06,186,Teams,13335,1,1,1,1,0,1,0,1,0,1
2500222,2021-09-05,54,Pro,4798,0,1,1,1,1,1,0,1,0,1
865543,2022-05-01,47,Pro,1767,0,0,1,1,0,1,1,1,1,1
2411175,2021-11-15,8,Pro,4972,1,0,1,1,1,1,0,1,1,0
117840,2021-12-12,181,Teams,46524,1,1,1,1,0,1,1,0,0,1
2001553,2020-07-28,7,Starter,751,1,0,1,0,1,0,1,1,1,1
126714,2017-10-15,57,Pro,1642,1,1,1,0,1,0,1,1,1,0
357786,2017-09-21,4,Starter,852,1,1,0,0,1,0,1,1,1,1
2491848,2017-09-07,106,Teams,45920,0,1,1,0,1,1,1,1,1,0
1749333,2020-04-07,14,Starter,147,1,1,1,0,1,1,1,0,1,0
1977969,2018-02-25,23,Pro,3840,0,1,0,1,1,1,1,1,1,0
843187,2017-01-26,187,Teams,4786,0,0,1,1,0,1,1,1,1,1
139152,2019-11-26,2,Starter,831,1,0,1,0,1,1,1,1,1,0
1539887,2018-09-20,15,Starter,59,1,1,1,0,0,1,0,1,1,1
550952,2017-04-28,21,Pro,2235,1,1,1,1,1,0,1,0,0,1
2073977,2019-05-20,4,Starter,597,0,1,1,0,1,1,1,0,1,1
256248,2021-07-30,45,Teams,31516,1,0,1,1,0,1,1,0,1,1
509207,2018-02-10,19,Starter,25,1,1,1,0,1,0,0,1,1,1
331736,2019-08-31,295,Teams,41018,0,1,1,1,1,1,0,1,1,0
2897180,2021-04-04,15,Starter,900,1,1,1,0,1,1,0,1,0,1
2169961,2021-04-05,32,Pro,3970,1,0,1,0,1,1,1,0,1,1
1579598,2020-05-03,3,Starter,1007,1,1,1,0,1,1,1,0,1,0
313263,2021-02-28,181,Teams,5406,0,1,0,1,1,1,1,1,1,0
1234982,2023-01-07,36,Pro,1572,0,1,1,1,1,1,1,0,1,0
2131176,2018-05-25,13,Starter,1023,1,0,1,0,1,0,1,1,1,1
2596243,2019-06-10,210,Company,19591,1,0,1,1,0,1,1,1,1,0
2953778,2022-08-01,3,Starter,1392,1,1,0,0,0,1,1,1,1,1
755824,2020-10-15,10,Starter,272,0,1,1,0,1,1,0,1,1,1
2395018,2018-11-21,56,Pro,3079,0,1,1,1,0,0,1,1,1,1
2849505,2018-03-24,4,Starter,259,0,0,1,0,1,1,1,1,1,1
2909969,2022-04-22,34,Pro,2118,0,0,1,1,1,1,0,1,1,1
1481041,2017-09-30,20,Starter,291,0,1,1,0,1,1,1,1,0,1
1264953,2019-09-02,157,Teams,38305,1,1,0,1,1,1,0,1,0,1
2257842,2017-09-11,8,Starter,945,1,0,1,0,1,1,1,1,0,1
112144,2022-02-11,29,Pro,1107,0,0,1,1,1,0,1,1,1,1
2058708,2020-05-05,49,Pro,3574,1,1,1,1,0,0,1,1,1,0
2688791,2023-03-06,48,Pro,3485,1,1,1,1,0,1,1,0,0,1
1862976,2020-09-15,18,Pro,2045,0,0,1,1,1,1,1,1,0,1
1675747,2017-05-02,58,Pro,4571,0,1,0,1,1,1,1,0,1,0
2436235,2019-08-23,1,Starter,277,1,1,1,0,0,1,1,0,0,1
2092659,2020-03-19,45,Pro,56,1,0,1,1,0,1,0,1,0,1
1517941,2018-06-13,45,Pro,4443,0,1,0,1,1,1,1,1,0,0
424938,2022-01-31,3,Starter,482,0,0,1,0,1,1,0,1,1,1
2800535,2018-11-12,17,Starter,984,1,1,1,0,1,1,0,0,1,0
1748686,2017-09-20,19,Starter,913,1,0,1,0,1,0,1,1,0,1
2878163,2022-03-20,53,Teams,2925,1,1,1,0,0,1,1,0,0,1
1259565,2020-12-12,4,Pro,4818,1,0,1,1,0,1,0,1,1,0
2961743,2020-06-16,238,Teams,29446,1,1,0,1,0,1,1,0,1,0
2078479,2017-02-25,38,Pro,3515,1,1,1,1,0,1,0,1,0,0
1958965,2019-06-03,13,Starter,459,1,1,1,0,1,0,0,1,1,0
2683288,2020-02-10,12,Pro,3262,1,1,0,1,0,1,1,1,0,0
211463,2019-11-12,13,Pro,4858,0,1,1,0,1,1,1,0,1,0
122708,2019-10-21,33,Pro,900,1,0,1,1,0,0,0,1,1,1
912743,2018-04-07,6,Starter,59,1,0,0,0,0,1,1,1,1,1
974284,2020-04-04,291,Teams,17818,1,0,0,1,0,1,1,0,1,1
2221563,2022-10-01,12,Starter,985,1,1,0,0,1,1,1,0,0,1
2780571,2018-02-23,19,Starter,640,0,1,1,0,1,0,1,1,1,0
681477,2019-10-24,9,Starter,781,1,1,1,0,1,0,0,1,0,1
2878879,2017-03-04,29,Pro,1525,0,0,1,0,1,1,1,1,0,1
2441532,2019-06-12,51,Pro,1214,0,1,0,1,1,0,0,1,1,1
2644288,2018-07-07,45,Pro,4569,1,1,0,1,1,0,0,1,1,0
452323,2017-08-08,271,Teams,23176,0,1,1,1,0,1,0,1,1,0
1754235,2019-12-24,45,Pro,2560,0,1,0,1,0,1,1,1,1,0
820910,2021-05-31,45,Pro,2497,0,1,0,1,1,1,1,0,1,0
107800,2022-12-19,10,Starter,265,1,1,1,0,1,0,1,1,0,0
995859,2019-08-21,26,Pro,4428,0,0,1,1,0,1,1,1,1,0
1539290,2019-01-26,33,Pro,2432,0,0,1,0,1,0,1,1,1,1
2537009,2021-11-23,6,Starter,565,1,1,1,0,1,0,0,0,1,1
1492726,2018-12-14,15,Pro,1855,1,1,1,0,1,0,0,1,1,0
2358011,2021-08-31,19,Starter,862,0,1,1,0,1,1,0,0,1,1
1851216,2018-09-29,9,Starter,569,1,1,1,0,1,1,0,0,0,1
563896,2021-07-11,80,Teams,42129,0,1,1,0,1,1,1,0,1,0
1673742,2021-08-15,8,Starter,959,0,1,0,0,0,1,1,1,1,1
2812169,2020-12-28,46,Pro,4634,0,1,1,0,1,1,1,0,1,0
2646185,2017-11-18,187,Teams,15053,0,1,1,1,0,1,1,0,1,0
1522710,2020-04-24,13,Starter,109,0,0,1,0,1,1,1,0,1,1
2460312,2017-10-01,9,Starter,1461,0,0,1,0,1,0,1,1,1,1
1236530,2019-09-19,21,Pro,2571,1,0,1,0,0,1,1,1,0,1
2389921,2022-01-22,11,Starter,1198,1,1,1,0,1,0,1,0,1,0
